date,year,month,day,etc_etId,etc_est,etr_agrimet,etr_etId,etr_est,etr_ce,etc_agrimet
1/28/08,2008,1,28,0.88,1.15768981,2.29,2.34,2.41,1.96,2.29
1/29/08,2008,1,29,0.44,0.532447517,1.27,1.18,1.21,1.13,1.02
1/30/08,2008,1,30,0.48,0.607372642,1.27,1.28,1.36,1.34,1.27
1/31/08,2008,1,31,0.56,0.664855242,1.52,1.5,1.55,1.43,1.02
2/1/08,2008,2,1,0.51,0.6519925,1.27,1.37,1.43,1.39,1.27
2/2/08,2008,2,2,0.47,0.586319923,1.27,1.27,1.35,1.13,1.27
2/3/08,2008,2,3,0.31,0.366143584,0.76,0.83,0.88,1.19,0.76
2/4/08,2008,2,4,0.37,0.515187979,1.02,1.01,1.04,1.26,1.27
2/5/08,2008,2,5,0.35,0.480246961,1.02,0.95,1.00,0.95,1.02
2/6/08,2008,2,6,0.35,0.469774067,1.02,0.95,1.02,1.34,1.02
2/7/08,2008,2,7,0.54,0.843759358,1.52,1.5,1.57,1.28,1.02
2/8/08,2008,2,8,0.57,1.051869988,1.52,1.61,1.68,1.69,1.27
2/9/08,2008,2,9,0.59,1.017222166,1.78,1.63,1.74,1.60,1.27
2/10/08,2008,2,10,0.49,0.810697615,1.52,1.37,1.48,1.90,1.27
2/11/08,2008,2,11,0.71,1.074058414,2.03,1.98,2.07,2.40,1.78
2/12/08,2008,2,12,1.17,0.957036376,2.03,1.91,1.99,1.37,1.52
2/13/08,2008,2,13,1,0.751228333,1.78,1.64,1.68,2.84,1.78
2/14/08,2008,2,14,0.44,0.56712532,1.27,1.23,1.23,1.57,1.52
2/15/08,2008,2,15,0.74,0.542289317,1.27,1.21,1.23,1.17,1.27
2/16/08,2008,2,16,0.72,0.530854583,1.27,1.18,1.25,1.47,1.27
2/17/08,2008,2,17,0.39,0.357434005,0.76,0.82,0.88,1.40,1.02
2/18/08,2008,2,18,0.31,0.360770762,1.02,0.87,0.91,1.32,1.27
2/19/08,2008,2,19,0.48,0.610565066,1.52,1.59,1.59,1.47,1.78
2/20/08,2008,2,20,0.21,0.460731894,1.27,1.2,1.26,1.10,1.02
2/21/08,2008,2,21,0.17,0.408364385,1.27,1.1,1.16,1.14,1.27
2/22/08,2008,2,22,0.24,0.407419324,1.27,1.17,1.20,1.19,1.02
2/23/08,2008,2,23,0.18,0.433412194,1.27,1.21,1.28,1.29,1.27
2/24/08,2008,2,24,0.81,0.449365318,1.27,1.33,1.38,1.20,0.76
2/25/08,2008,2,25,0.81,0.563856542,1.27,1.32,1.37,1.75,1.02
2/26/08,2008,2,26,0.87,0.701046348,1.52,1.42,1.49,1.95,1.78
2/27/08,2008,2,27,0.65,0.632854939,1.27,1.32,1.39,2.20,1.52
2/28/08,2008,2,28,0.5,0.764530957,1.78,1.64,1.72,2.77,1.78
2/29/08,2008,2,29,0.33,0.757787228,1.78,1.75,1.81,2.70,2.03
3/1/08,2008,3,1,0.77,1.095381021,2.79,2.75,2.78,4.25,2.03
3/2/08,2008,3,2,0.31,0.889680147,2.29,2.31,2.31,3.35,2.54
3/3/08,2008,3,3,0.32,0.854230344,2.29,2.33,2.38,1.61,2.03
3/4/08,2008,3,4,0.43,0.903910279,2.79,2.68,2.71,2.39,2.79
3/5/08,2008,3,5,0.33,0.712382972,2.29,2.28,2.31,1.59,2.29
3/6/08,2008,3,6,0.38,0.742363453,2.54,2.58,2.56,1.40,2.29
3/7/08,2008,3,7,0.28,0.598000586,2.29,2.14,2.20,2.47,2.03
3/8/08,2008,3,8,0.19,0.463839501,1.78,1.75,1.79,3.48,1.52
3/9/08,2008,3,9,0.26,0.5885759,2.29,2.3,2.36,1.88,2.29
3/10/08,2008,3,10,0.34,0.702430308,3.05,2.91,2.96,3.16,2.79
3/11/08,2008,3,11,0.4,0.738353968,3.30,3.23,3.29,4.17,2.79
3/12/08,2008,3,12,0.56,0.964604259,4.57,4.51,4.54,4.36,3.30
3/13/08,2008,3,13,1.41,0.49146539,2.54,2.45,2.48,3.46,2.03
3/14/08,2008,3,14,1.02,0.563945234,1.78,1.67,1.70,3.35,1.78
3/15/08,2008,3,15,0.93,0.582523704,1.52,1.53,1.55,2.33,1.78
3/16/08,2008,3,16,1.37,0.927675247,2.29,2.25,2.28,1.80,2.29
3/17/08,2008,3,17,1.45,1.204048276,3.30,3.16,3.19,1.51,2.79
3/18/08,2008,3,18,1.03,0.992233396,2.79,2.78,2.82,1.70,2.03
3/19/08,2008,3,19,1.15,1.044502616,2.79,2.77,2.81,3.17,2.03
3/20/08,2008,3,20,1.15,0.840628982,2.03,2.03,2.06,3.78,2.29
3/21/08,2008,3,21,1.1,1.31986165,2.79,2.73,2.75,3.80,2.79
3/22/08,2008,3,22,0.91,1.310402036,3.05,3.05,3.01,2.81,3.05
3/23/08,2008,3,23,0.99,1.778885722,4.32,4.4,4.42,4.32,3.56
3/24/08,2008,3,24,0.45,1.08629477,3.05,3.08,3.12,3.89,2.29
3/25/08,2008,3,25,0.14,0.405379415,1.27,1.24,1.26,3.11,1.02
3/26/08,2008,3,26,0.26,0.227522686,0.76,0.7,0.73,4.05,1.02
3/27/08,2008,3,27,1.2,1.053789973,2.54,2.6,2.61,3.48,3.30
3/28/08,2008,3,28,1.02,1.334650636,3.05,3.15,3.17,1.62,2.54
3/29/08,2008,3,29,0.83,1.253494143,3.30,3.29,3.28,3.32,3.56
3/30/08,2008,3,30,0.4,0.811490953,2.29,2.27,2.28,3.61,2.03
3/31/08,2008,3,31,0.54,1.212672114,3.56,3.62,3.63,3.21,3.81
4/1/08,2008,4,1,0.43,1.020521998,3.30,3.37,3.37,1.95,3.05
4/2/08,2008,4,2,0.54,1.235445499,4.57,4.55,4.51,3.58,3.81
4/3/08,2008,4,3,0.44,1.083628774,4.32,4.48,4.44,4.18,3.81
4/4/08,2008,4,4,0.55,1.206826568,5.33,5.39,5.40,6.32,3.81
4/5/08,2008,4,5,0.33,0.879492819,4.32,4.24,4.25,3.67,4.06
4/6/08,2008,4,6,0.24,0.675010562,3.30,3.38,3.40,2.92,3.05
4/7/08,2008,4,7,0.24,0.652610064,3.30,3.33,3.35,3.95,3.81
4/8/08,2008,4,8,0.17,0.528721869,2.79,2.75,2.76,3.81,2.54
4/9/08,2008,4,9,0.27,0.438801199,2.29,2.31,2.32,3.46,2.29
4/10/08,2008,4,10,1.05,1.205184937,4.57,4.49,4.50,3.16,4.57
4/11/08,2008,4,11,0.44,1.04084003,4.32,4.27,4.26,4.40,4.06
4/12/08,2008,4,12,0.44,1.158692002,5.08,5.06,5.06,4.92,4.32
4/13/08,2008,4,13,0.72,1.584032536,7.11,7.29,7.26,7.46,5.33
4/14/08,2008,4,14,0.92,2.060801983,9.91,9.83,9.85,9.19,6.10
4/15/08,2008,4,15,0.11,1.038342714,5.08,5.02,5.02,7.35,6.35
4/16/08,2008,4,16,0.13,0.948930979,4.57,4.6,4.60,4.18,5.08
4/17/08,2008,4,17,0.22,1.158346415,5.59,5.58,5.59,5.50,5.08
4/18/08,2008,4,18,0.21,1.164235711,5.33,5.46,5.49,7.52,4.32
4/19/08,2008,4,19,0.22,0.933379054,4.32,4.25,4.26,7.40,3.81
4/20/08,2008,4,20,0.15,0.695490956,3.05,2.98,2.98,4.62,3.56
4/21/08,2008,4,21,0.22,0.956645966,4.06,3.99,3.98,3.82,4.32
4/22/08,2008,4,22,0.19,1.34057045,5.33,5.46,5.47,5.68,4.57
4/23/08,2008,4,23,1.89,1.095418096,4.57,4.48,4.51,5.12,3.81
4/24/08,2008,4,24,1.15,1.487839103,4.06,4.05,4.06,4.64,4.57
4/25/08,2008,4,25,0.94,2.03655982,5.59,5.63,5.63,6.14,5.84
4/26/08,2008,4,26,0.82,1.568352461,4.83,4.82,4.80,5.27,4.83
4/27/08,2008,4,27,1.12,2.280597687,7.37,7.4,7.40,7.00,6.10
4/28/08,2008,4,28,0.92,2.07751441,7.11,7.12,7.15,8.28,5.59
4/29/08,2008,4,29,1.11,2.713744879,9.40,9.41,9.44,11.18,7.37
4/30/08,2008,4,30,0.74,1.515944242,5.33,5.24,5.25,5.80,6.35
5/1/08,2008,5,1,0.78,1.906605124,6.10,6.11,6.11,5.30,6.86
5/2/08,2008,5,2,0.63,1.71250701,5.59,5.62,5.60,4.45,5.59
5/3/08,2008,5,3,0.5,1.496471167,4.83,4.84,4.86,5.82,4.32
5/4/08,2008,5,4,0.62,1.979170918,6.10,6.24,6.28,6.48,5.59
5/5/08,2008,5,5,0.67,2.274632454,6.86,6.9,6.96,7.02,6.10
5/6/08,2008,5,6,0.79,2.695276499,7.62,7.79,7.84,7.51,6.86
5/7/08,2008,5,7,1.31,2.311483145,6.35,6.37,6.41,6.11,6.35
5/8/08,2008,5,8,1.15,2.622308016,6.10,6.13,6.16,6.40,6.35
5/9/08,2008,5,9,1.26,2.810607195,6.60,6.57,6.59,6.53,7.11
5/10/08,2008,5,10,0.93,2.575192451,5.84,5.83,5.86,6.12,6.10
5/11/08,2008,5,11,1.21,3.289988756,7.37,7.53,7.56,8.04,6.86
5/12/08,2008,5,12,0.85,2.661529541,6.10,5.99,6.01,5.75,6.86
5/13/08,2008,5,13,0.94,3.056859255,6.86,6.87,6.90,6.27,6.86
5/14/08,2008,5,14,1.03,3.32388854,7.37,7.38,7.42,6.23,6.86
5/15/08,2008,5,15,1,3.139787436,6.86,6.76,6.82,6.22,6.35
5/16/08,2008,5,16,1.23,3.634639978,7.62,7.65,7.66,6.58,7.11
5/17/08,2008,5,17,9.1,9.126698494,9.14,9.11,9.13,9.81,8.38
5/18/08,2008,5,18,9.9,10.02793694,9.91,9.9,10.03,13.27,8.38
5/19/08,2008,5,19,5.49,7.759629726,9.14,9.2,9.29,11.61,8.38
5/20/08,2008,5,20,4.65,7.131198883,10.16,9.9,9.94,14.97,8.89
5/21/08,2008,5,21,2.43,4.122152328,6.10,6.12,6.14,8.40,8.38
5/22/08,2008,5,22,1.03,1.681244493,2.54,2.57,2.58,4.07,3.30
5/23/08,2008,5,23,1.62,2.618817806,4.06,3.95,4.00,5.07,4.32
5/24/08,2008,5,24,1.84,2.925888538,4.32,4.4,4.45,6.16,4.32
5/25/08,2008,5,25,2.46,3.914610624,5.84,5.76,5.83,6.65,5.84
5/26/08,2008,5,26,1.85,2.196090937,3.05,3.15,3.18,4.84,3.30
5/27/08,2008,5,27,2.2,2.60999155,3.30,3.41,3.46,5.31,3.81
5/28/08,2008,5,28,3.51,3.06334734,3.81,3.77,3.84,5.18,4.06
5/29/08,2008,5,29,4.05,4.211299419,4.83,4.86,4.92,6.20,5.08
5/30/08,2008,5,30,4.28,5.147256851,5.84,5.86,5.94,6.67,6.35
5/31/08,2008,5,31,3.29,4.484494209,5.08,5.04,5.11,6.81,5.08
6/1/08,2008,6,1,2.71,3.881132364,4.32,4.31,4.37,6.33,4.57
6/2/08,2008,6,2,3.27,4.882662296,5.33,5.35,5.42,6.88,5.84
6/3/08,2008,6,3,2.46,2.834117889,3.05,3.08,3.11,3.56,3.30
6/4/08,2008,6,4,2.86,3.490123034,3.81,3.69,3.72,3.64,4.32
6/5/08,2008,6,5,4.9,6.381082535,6.60,6.67,6.74,6.08,7.37
6/6/08,2008,6,6,4.24,5.931423187,6.10,6.17,6.21,5.27,6.60
6/7/08,2008,6,7,4.28,6.253243923,6.35,6.45,6.49,4.33,7.37
6/8/08,2008,6,8,4.83,7.05197525,7.11,7.23,7.27,6.70,7.62
6/9/08,2008,6,9,5.4,7.679677486,7.87,7.81,7.88,8.57,7.62
6/10/08,2008,6,10,6.2,6.324008465,6.10,6.2,6.25,6.51,7.37
6/11/08,2008,6,11,5.07,5.189389229,5.08,5.07,5.10,3.53,6.60
6/12/08,2008,6,12,7.32,7.497159958,7.37,7.32,7.35,6.19,8.13
6/13/08,2008,6,13,7.29,7.744145393,7.37,7.53,7.55,7.91,7.37
6/14/08,2008,6,14,8.25,9.304692268,8.89,8.99,9.02,10.61,8.64
6/15/08,2008,6,15,7.38,8.598649025,8.13,8.21,8.27,8.69,8.38
6/16/08,2008,6,16,7.89,9.139592171,8.64,8.67,8.73,9.33,8.89
6/17/08,2008,6,17,8.72,9.943624496,9.14,9.38,9.42,11.35,9.40
6/18/08,2008,6,18,8.88,9.971336365,9.14,9.32,9.38,10.89,9.65
6/19/08,2008,6,19,8.35,9.346399307,8.64,8.7,8.72,8.91,9.14
6/20/08,2008,6,20,8.48,9.563432693,8.64,8.75,8.86,11.57,8.89
6/21/08,2008,6,21,9.61,10.70047569,9.65,9.81,9.91,13.39,9.14
6/22/08,2008,6,22,8.28,9.193422318,8.38,8.38,8.51,9.93,8.38
6/23/08,2008,6,23,8.38,9.170603752,8.38,8.39,8.49,8.82,9.14
6/24/08,2008,6,24,9,9.762000084,8.89,8.93,9.04,10.89,9.40
6/25/08,2008,6,25,7.91,8.51158905,7.87,7.77,7.88,9.63,8.38
6/26/08,2008,6,26,10.15,10.74681854,9.91,9.87,9.96,12.33,9.91
6/27/08,2008,6,27,8.61,10.61653137,9.65,9.81,9.87,9.56,9.91
6/28/08,2008,6,28,9.11,9.190584183,8.38,8.45,8.51,10.32,8.89
6/29/08,2008,6,29,9.77,9.949077606,9.14,9.06,9.21,13.29,9.14
6/30/08,2008,6,30,8.44,8.633348465,7.87,7.89,7.99,12.14,7.87
7/1/08,2008,7,1,9.74,10.12574291,9.14,9.25,9.38,10.29,9.14
7/2/08,2008,7,2,9.33,9.763777733,8.89,8.95,9.04,7.94,9.40
7/3/08,2008,7,3,10.47,11.10767746,10.16,10.1,10.28,13.22,10.16
7/4/08,2008,7,4,9.56,10.12205791,9.14,9.26,9.37,12.61,8.89
7/5/08,2008,7,5,8.92,9.400495529,8.64,8.65,8.76,9.81,9.14
7/6/08,2008,7,6,8.43,8.856263161,8.38,8.18,8.30,8.76,8.64
7/7/08,2008,7,7,10.16,10.5371933,9.91,9.86,9.91,10.18,10.16
7/8/08,2008,7,8,9.86,10.19532681,9.40,9.57,9.64,11.18,9.91
7/9/08,2008,7,9,9.97,10.24751854,9.65,9.68,9.72,11.23,9.91
7/10/08,2008,7,10,10.19,10.48124409,9.91,9.9,9.98,13.74,9.91
7/11/08,2008,7,11,10.71,10.85478973,10.41,10.4,10.36,10.92,10.92
7/12/08,2008,7,12,8.42,8.496210098,8.13,8.17,8.13,8.90,9.14
7/13/08,2008,7,13,11.23,11.23809719,10.16,10.4,10.41,12.72,10.41
7/14/08,2008,7,14,10.54,10.60272694,9.65,9.76,9.82,10.42,9.65
7/15/08,2008,7,15,8.32,8.566590309,7.87,7.83,7.93,9.80,7.62
7/16/08,2008,7,16,9.22,9.621727943,8.89,8.79,8.91,11.76,8.89
7/17/08,2008,7,17,8.81,9.27569294,8.64,8.47,8.59,10.52,8.89
7/18/08,2008,7,18,9.65,10.11865902,9.40,9.32,9.42,12.12,9.40
7/19/08,2008,7,19,8.74,9.109951973,8.38,8.46,8.53,8.18,8.89
7/20/08,2008,7,20,9.11,9.551355362,8.89,8.87,8.98,10.94,8.89
7/21/08,2008,7,21,6.64,6.754058838,6.60,6.46,6.53,9.34,6.35
7/22/08,2008,7,22,6.01,5.88040781,5.84,5.64,5.74,5.33,6.35
7/23/08,2008,7,23,7.23,7.084414482,6.86,6.86,6.93,7.90,7.37
7/24/08,2008,7,24,7.83,7.774123669,7.62,7.61,7.68,9.22,8.13
7/25/08,2008,7,25,8.13,8.121726036,8.13,8.08,8.16,9.86,8.38
7/26/08,2008,7,26,8.74,8.708357811,8.89,8.85,8.95,13.01,8.89
7/27/08,2008,7,27,7.71,7.704158306,8.13,7.96,8.06,12.25,8.38
7/28/08,2008,7,28,7.99,7.985795021,8.38,8.46,8.55,11.38,8.89
7/29/08,2008,7,29,7.75,7.664330959,8.38,8.42,8.50,10.43,8.38
7/30/08,2008,7,30,7.72,7.331118584,8.64,8.6,8.68,10.34,8.89
7/31/08,2008,7,31,7.86,7.212137699,9.14,9.14,9.23,8.21,9.14
8/1/08,2008,8,1,9.02,8.241819382,9.14,9.04,9.14,12.43,8.89
8/2/08,2008,8,2,8.21,2.909167528,8.13,8.21,8.31,11.20,8.13
8/3/08,2008,8,3,7.36,2.756694555,7.87,7.77,7.88,10.14,8.13
8/4/08,2008,8,4,6.37,1.443612218,7.87,7.93,7.95,7.64,8.13
8/5/08,2008,8,5,5.05,1.138210297,7.62,7.48,7.59,6.00,7.62
8/6/08,2008,8,6,4.87,1.3020612,8.64,8.61,8.68,8.25,8.38
8/7/08,2008,8,7,4.28,1.418814182,9.40,9.34,9.46,8.02,8.89
8/8/08,2008,8,8,2.31,0.895760417,6.10,5.87,5.97,8.20,6.35
8/9/08,2008,8,9,3.16,1.356639147,9.14,9,9.04,8.76,9.14
8/10/08,2008,8,10,2.66,1.276290774,8.38,8.46,8.51,10.81,8.89
8/11/08,2008,8,11,2.27,1.204021931,8.13,8.05,8.03,9.27,8.38
8/12/08,2008,8,12,1.87,1.114202142,7.37,7.43,7.43,9.17,7.62
8/13/08,2008,8,13,1.72,1.171165466,7.87,7.74,7.81,10.13,7.62
8/14/08,2008,8,14,1.31,1.034757614,6.86,6.87,6.90,8.77,6.86
8/15/08,2008,8,15,1.73,1.625170588,10.92,10.8,10.83,8.94,10.41
8/16/08,2008,8,16,1.1,1.127664089,7.37,7.53,7.52,8.38,7.62
8/17/08,2008,8,17,1.07,1.223095179,8.13,8.18,8.15,8.87,7.87
8/18/08,2008,8,18,1.12,1.497543693,9.91,9.9,9.98,13.26,8.64
8/19/08,2008,8,19,0.74,1.128261089,7.62,7.44,7.52,10.67,7.11
8/20/08,2008,8,20,0.62,1.068945527,7.11,7.08,7.13,9.67,7.11
8/21/08,2008,8,21,0.59,1.171490192,7.87,7.78,7.81,8.52,7.87
8/22/08,2008,8,22,0.44,1.008535028,6.60,6.75,6.72,6.58,7.11
8/23/08,2008,8,23,0.35,0.991740942,6.60,6.54,6.61,7.84,6.35
8/24/08,2008,8,24,0.39,1.175856233,7.87,7.74,7.84,10.79,7.11
8/25/08,2008,8,25,0.39,1.183512926,8.13,7.8,7.89,13.47,6.86
8/26/08,2008,8,26,0.35,1.040433049,6.86,6.9,6.94,9.93,7.87
8/27/08,2008,8,27,0.71,1.068102717,7.11,7.08,7.12,9.76,7.37
8/28/08,2008,8,28,0.47,1.176707387,7.87,7.86,7.84,8.49,7.62
8/29/08,2008,8,29,0.33,0.921895564,6.10,6.16,6.15,6.66,5.84
8/30/08,2008,8,30,0.27,0.830973685,5.59,5.48,5.54,10.53,4.83
8/31/08,2008,8,31,0.3,1.008047819,6.60,6.68,6.72,9.55,6.86
9/1/08,2008,9,1,0.27,0.982831299,6.60,6.55,6.55,5.52,7.62
9/2/08,2008,9,2,0.21,0.81652981,5.33,5.41,5.44,4.65,5.59
9/3/08,2008,9,3,0.21,0.900198042,6.10,6,6.00,8.33,5.59
9/4/08,2008,9,4,0.24,1.087721944,7.11,7.27,7.25,8.95,6.60
9/5/08,2008,9,5,0.17,0.873763323,5.84,5.78,5.83,6.47,5.59
9/6/08,2008,9,6,0.18,0.967526376,6.35,6.46,6.45,6.27,6.10
9/7/08,2008,9,7,0.15,0.879840136,5.84,5.89,5.87,6.63,5.59
9/8/08,2008,9,8,0.17,1.12121439,7.62,7.55,7.47,5.89,7.11
9/9/08,2008,9,9,0.13,0.96867609,6.60,6.37,6.46,6.11,5.84
9/10/08,2008,9,10,0.15,1.222827554,8.13,8.18,8.15,10.00,7.87
9/11/08,2008,9,11,0.1,0.912848949,6.10,6.13,6.09,4.60,6.35
9/12/08,2008,9,12,0.09,0.846379459,5.59,5.7,5.64,7.50,5.59
9/13/08,2008,9,13,0.1,1.061427236,7.11,7.13,7.08,9.33,6.10
9/14/08,2008,9,14,0.08,0.884785235,5.84,5.98,5.90,5.70,5.59
9/15/08,2008,9,15,0.08,0.960516274,6.60,6.49,6.40,4.79,5.84
9/16/08,2008,9,16,0.07,0.929710388,6.35,6.27,6.20,6.34,5.59
9/17/08,2008,9,17,0.06,0.846313357,5.59,5.56,5.64,9.00,5.08
9/18/08,2008,9,18,0.05,0.897472322,6.10,5.89,5.98,8.64,5.33
9/19/08,2008,9,19,0.06,0.989809752,6.86,6.54,6.60,7.83,5.33
9/20/08,2008,9,20,0.02,0.447252393,3.05,2.92,2.98,4.89,3.30
9/21/08,2008,9,21,0.02,0.426843226,2.79,2.79,2.85,2.79,3.30
9/22/08,2008,9,22,0.03,0.626161814,4.32,4.12,4.17,3.22,4.57
9/23/08,2008,9,23,0.02,0.53748244,3.56,3.52,3.58,3.47,3.56
9/24/08,2008,9,24,0.04,0.952137947,6.35,6.28,6.35,6.50,5.33
9/25/08,2008,9,25,0.03,0.762206137,5.08,5.02,5.08,8.34,3.81
9/26/08,2008,9,26,0.03,0.73792088,5.08,4.94,4.92,5.65,4.32
9/27/08,2008,9,27,0.03,0.729969442,4.83,4.87,4.87,6.65,4.57
9/28/08,2008,9,28,0.02,0.758524597,5.08,5.03,5.06,5.17,4.57
9/29/08,2008,9,29,0.03,1.129423857,7.62,7.53,7.53,7.50,6.35
9/30/08,2008,9,30,0.02,0.819203317,5.59,5.34,5.46,6.30,4.32
10/1/08,2008,10,1,0.02,0.747260809,5.08,4.92,4.98,5.81,4.32
10/2/08,2008,10,2,0.02,0.83964926,5.59,5.51,5.60,9.69,4.83
10/3/08,2008,10,3,0.01,0.502095044,3.30,3.26,3.35,4.52,3.30
10/4/08,2008,10,4,1.07,0.432850361,1.78,1.68,1.74,2.20,2.03
10/5/08,2008,10,5,1.52,0.890541136,2.29,2.17,2.24,3.09,2.54
10/6/08,2008,10,6,1.99,1.073785186,2.79,2.84,2.83,3.62,3.05
10/7/08,2008,10,7,1.95,1.190686226,3.56,3.32,3.43,6.15,3.05
10/8/08,2008,10,8,1.74,1.390713811,4.57,4.5,4.44,5.59,4.32
10/9/08,2008,10,9,0.91,1.051802754,3.81,3.76,3.80,4.79,4.06
10/10/08,2008,10,10,0.12,0.361586601,1.27,1.29,1.30,2.01,1.52
10/11/08,2008,10,11,0.15,0.150783926,0.51,0.54,0.56,1.23,1.02
10/12/08,2008,10,12,0.49,0.497256309,1.27,1.23,1.27,0.24,1.52
10/13/08,2008,10,13,0.64,0.841726363,1.52,1.61,1.60,1.34,1.78
10/14/08,2008,10,14,1.69,1.219514489,2.54,2.41,2.45,1.60,2.03
10/15/08,2008,10,15,1.99,1.320494413,3.05,2.84,2.90,2.52,2.29
10/16/08,2008,10,16,2,1.346710563,3.30,3.17,3.28,3.17,2.29
10/17/08,2008,10,17,1.52,1.381741762,3.81,3.65,3.76,3.92,2.79
10/18/08,2008,10,18,0.94,1.220818996,3.81,3.68,3.74,4.38,2.79
10/19/08,2008,10,19,0.36,0.80353719,2.79,2.58,2.73,3.23,2.29
10/20/08,2008,10,20,0.44,1.030193806,3.81,3.61,3.76,6.14,3.05
10/21/08,2008,10,21,0.49,1.141985059,4.57,4.55,4.55,4.35,4.83
10/22/08,2008,10,22,0.19,0.616825223,2.79,2.7,2.71,2.31,2.79
10/23/08,2008,10,23,0.22,0.718881011,3.30,3.3,3.31,3.71,2.79
10/24/08,2008,10,24,0.16,0.551162243,2.79,2.57,2.67,5.20,2.03
10/25/08,2008,10,25,0.28,0.960332036,4.83,4.76,4.83,5.88,3.05
10/26/08,2008,10,26,0.27,0.914593458,4.83,4.83,4.89,3.83,3.56
10/27/08,2008,10,27,0.37,1.25128901,7.37,6.98,7.03,5.16,5.33
10/28/08,2008,10,28,0.22,0.812585175,4.83,4.68,4.83,5.45,3.56
10/29/08,2008,10,29,0.17,0.626115799,3.81,3.75,3.82,3.77,2.79
10/30/08,2008,10,30,0.18,0.710050166,4.57,4.25,4.41,6.16,3.30
10/31/08,2008,10,31,0.16,0.649367213,4.32,4.02,4.09,5.77,2.54
11/1/08,2008,11,1,0.5,0.322848022,2.03,1.98,2.06,4.30,1.27
11/2/08,2008,11,2,0.97,0.467117339,1.78,1.62,1.71,1.92,1.52
11/3/08,2008,11,3,0.67,0.514445126,1.27,1.09,1.20,1.99,1.27
11/4/08,2008,11,4,0.62,0.511080682,1.02,1.02,1.06,2.30,1.27
11/5/08,2008,11,5,0.9,0.946932435,1.52,1.48,1.57,2.08,1.78
11/6/08,2008,11,6,0.51,0.525404871,1.02,0.84,0.93,1.37,0.76
11/7/08,2008,11,7,0.68,0.715218842,1.27,1.11,1.31,1.22,0.76
11/8/08,2008,11,8,0.98,0.934226155,1.78,1.6,1.79,2.06,1.27
11/9/08,2008,11,9,0.41,0.360331595,0.76,0.67,0.74,0.72,0.51
11/10/08,2008,11,10,0.97,0.899594367,1.78,1.58,1.72,1.48,1.78
11/11/08,2008,11,11,0.46,0.468677282,0.76,0.75,0.85,1.59,0.76
11/12/08,2008,11,12,1.01,1.127806425,1.78,1.65,1.76,1.39,0.76
11/13/08,2008,11,13,1.38,1.448139668,2.29,2.26,2.38,3.42,1.78
11/14/08,2008,11,14,1.03,1.108896494,1.78,1.69,1.79,2.74,1.78
11/15/08,2008,11,15,0.92,0.969350517,1.52,1.51,1.68,2.36,1.52
11/16/08,2008,11,16,1.04,0.988483071,1.78,1.7,1.82,1.93,1.52
11/17/08,2008,11,17,1.54,1.368725419,2.79,2.52,2.70,3.25,1.78
11/18/08,2008,11,18,1.18,1.004033566,2.29,1.93,2.19,2.49,1.27
11/19/08,2008,11,19,0.93,0.743352175,1.78,1.52,1.75,2.57,1.27
11/20/08,2008,11,20,2.97,2.48315835,6.60,5.98,6.20,3.64,4.57
11/21/08,2008,11,21,0.16,0.627062976,1.78,1.78,1.94,2.73,1.78
11/22/08,2008,11,22,0.09,0.496129543,1.52,1.47,1.62,1.88,1.27
11/23/08,2008,11,23,0.04,0.266100645,0.76,0.71,0.91,1.68,1.02
11/24/08,2008,11,24,0.14,0.687154055,2.29,2.22,2.39,2.30,1.78
11/25/08,2008,11,25,0.13,0.652897775,2.29,2.2,2.41,2.74,1.52
11/26/08,2008,11,26,0.04,0.229456231,0.76,0.71,0.90,1.84,0.51
11/27/08,2008,11,27,0.05,0.267398596,1.02,0.9,1.06,1.73,0.51
11/28/08,2008,11,28,0.12,0.547350645,2.29,2.05,2.23,2.15,1.52
11/29/08,2008,11,29,0.17,0.734982073,3.05,2.98,3.12,0.97,2.03
11/30/08,2008,11,30,0.11,0.4967314,2.03,2.04,2.24,1.68,1.27
12/1/08,2008,12,1,0.06,0.315864056,1.27,1.2,1.48,2.40,1.27
12/2/08,2008,12,2,0.1,0.431611747,2.03,1.97,2.06,3.93,1.52
12/3/08,2008,12,3,0.11,0.487718701,1.78,1.62,1.80,2.54,1.27
12/4/08,2008,12,4,0.04,0.194252163,0.76,0.61,0.75,1.62,0.76
12/5/08,2008,12,5,0.05,0.254373312,1.02,0.78,1.00,1.49,1.02
12/6/08,2008,12,6,0.08,0.368556947,1.27,1.24,1.47,1.24,0.76
12/7/08,2008,12,7,0.08,0.354871601,1.27,1.25,1.46,2.64,0.76
12/8/08,2008,12,8,0.05,0.179624915,0.76,0.71,0.76,1.85,0.51
12/9/08,2008,12,9,0.08,0.358313084,1.27,1.13,1.32,1.04,1.02
12/10/08,2008,12,10,0.06,0.303082585,1.02,0.87,1.15,1.58,0.51
12/11/08,2008,12,11,0.06,0.252410442,1.02,0.8,0.98,1.26,0.51
12/12/08,2008,12,12,0.18,0.185569271,0.76,0.53,0.74,0.84,0.25
12/13/08,2008,12,13,0.95,0.768440843,2.29,2.12,2.26,1.22,1.78
12/14/08,2008,12,14,0.16,0.26527524,0.76,0.68,0.74,0.82,0.76
12/15/08,2008,12,15,0.11,0.323253483,1.02,0.88,0.93,1.01,1.02
12/16/08,2008,12,16,0.01,0.037113585,0.00,0.03,0.11,0.54,0.25
